Year,zip3,Age Group,Asthma_Cases,ED_Visits,Avg_Length_of_Stay,Avg_Severity,Avg_Mortality_Risk,Total_Charges,Total_Costs,Avg_Costs,Medicaid_Cases,ED_Rate,Medicaid_Rate
2010,139,30 to 49,16,16,2.0,2.0625,1.5,118251.39,55782.41,3486.400625,0,1.0,0.0
2010,139,50 to 69,30,26,3.533333333333333,2.033333333333333,1.3666666666666667,295722.79,154629.76,5154.325333333333,0,0.8666666666666667,0.0
2010,139,70 or Older,21,16,6.142857142857143,2.3333333333333335,2.1904761904761907,285356.58,156824.68,7467.841904761904,0,0.7619047619047619,0.0
2010,140,0 to 17,112,100,2.3657407407407405,1.5648148148148149,1.0555555555555556,853005.3999999999,370292.31,2857.9563425925926,0,0.8928571428571429,0.0
2010,140,18 to 29,20,17,3.229166666666667,1.5347222222222223,1.0277777777777777,137767.87,73767.43,6349.317361111111,0,0.85,0.0
2010,140,30 to 49,54,42,4.155555555555556,1.6747474747474749,1.211111111111111,481917.26,237025.08,4095.2536060606058,0,0.7777777777777778,0.0
2010,140,50 to 69,67,51,5.939472853535353,1.8446180555555556,1.3450915404040404,700231.84,399110.29,7835.422334280303,0,0.7611940298507462,0.0
2010,140,70 or Older,53,45,5.435876623376624,2.162878787878788,2.0002705627705626,614373.67,316426.64,6017.789564393939,0,0.8490566037735849,0.0
2010,141,0 to 17,41,38,1.8421052631578947,1.6228070175438596,1.013157894736842,266582.31,114513.6,2334.596929824562,0,0.926829268292683,0.0
2010,141,18 to 29,6,6,2.611111111111111,1.2777777777777777,1.111111111111111,33139.8,14582.2,3389.180555555556,0,1.0,0.0
2010,141,30 to 49,35,25,2.8758169934640523,1.7401960784313726,1.1388888888888888,253566.89,116185.33,3299.2375490196077,0,0.7142857142857143,0.0
2010,141,50 to 69,32,26,3.556547619047619,1.8511904761904765,1.1785714285714286,276115.87,131265.29,3811.497261904762,0,0.8125,0.0
2010,141,70 or Older,23,19,8.327884615384615,2.3269230769230766,1.8990384615384617,298256.81,131996.61000000002,4662.903519230769,0,0.8260869565217391,0.0
2010,142,0 to 17,388,381,1.7628865979381445,1.5644329896907216,1.0850515463917525,3120332.82,1310889.17,3378.580335051546,0,0.981958762886598,0.0
2010,142,18 to 29,46,44,2.270325203252032,1.388211382113821,1.0914634146341464,392280.14,169815.16,3129.474105691057,0,0.9565217391304348,0.0
2010,142,30 to 49,172,163,3.654361744697879,1.4501800720288114,1.160264105642257,1787472.18,741451.59,3670.3962535014007,0,0.9476744186046512,0.0
2010,142,50 to 69,220,209,3.642186571598336,1.7303030303030302,1.2970291146761734,2820301.0,1197329.08,4378.344749851456,0,0.95,0.0
2010,142,70 or Older,103,93,5.177154582763338,2.2971956224350203,2.0632694938440492,1497421.74,617263.98,5826.888857729138,0,0.9029126213592232,0.0
2010,143,0 to 17,15,14,2.5384615384615383,1.3076923076923077,1.0384615384615383,114604.47,50358.27,3863.489615384616,0,0.9333333333333332,0.0
2010,143,18 to 29,3,2,3.0,1.3333333333333333,1.0,22748.629999999997,11469.25,3823.0833333333335,0,0.6666666666666666,0.0
2010,143,30 to 49,19,18,2.111111111111111,1.5,1.25,162024.16,79526.36,3099.5680555555555,0,0.9473684210526316,0.0
2010,143,50 to 69,29,27,4.87037037037037,1.6388888888888888,1.1111111111111112,293746.0,144301.53,5575.100092592593,0,0.9310344827586208,0.0
2010,143,70 or Older,9,6,5.666666666666667,2.2222222222222223,2.0,110744.84,65704.05,7300.450000000001,0,0.6666666666666666,0.0
2010,144,0 to 17,47,35,1.7121212121212122,1.3825757575757576,1.0104166666666667,199361.76,120872.43,1960.118456439394,0,0.7446808510638298,0.0
2010,144,18 to 29,13,12,2.085714285714286,1.4095238095238096,1.2476190476190476,67157.61,33022.76,2257.02,0,0.9230769230769232,0.0
2010,144,30 to 49,42,38,2.4473180076628354,1.6513409961685823,1.113984674329502,362844.7,180019.16999999998,3256.6253927203065,0,0.9047619047619048,0.0
2010,144,50 to 69,75,71,4.524154589371981,1.8636128364389233,1.351104209799862,698140.5,352618.42,4837.854687715666,0,0.9466666666666668,0.0
2010,144,70 or Older,40,33,4.255050505050505,2.242424242424242,2.058080808080808,365054.68,182278.69,4385.985984848485,0,0.825,0.0
2010,145,0 to 17,39,31,2.3409090909090913,1.4545454545454544,1.0,224218.12,119244.3,2607.94398989899,0,0.7948717948717948,0.0
2010,145,18 to 29,10,9,1.7166666666666668,1.0,1.0,55867.52,19108.92,2061.2881666666667,0,0.9,0.0
2010,145,30 to 49,42,35,3.003787878787879,1.888257575757576,1.1647727272727273,308327.87,134743.73,2899.121723484848,0,0.8333333333333334,0.0
2010,145,50 to 69,59,53,4.479406130268199,1.8132183908045976,1.2772988505747127,559360.67,304441.64,5262.805363984674,0,0.8983050847457628,0.0
2010,145,70 or Older,43,39,4.627777777777777,2.177350427350427,2.0017094017094017,419688.48,193759.29,4830.504021367521,0,0.9069767441860463,0.0
2010,146,0 to 17,147,130,2.2653061224489797,1.401360544217687,1.0612244897959184,835886.96,448412.33,3050.4240136054423,0,0.8843537414965986,0.0
2010,146,18 to 29,46,42,2.4130434782608696,1.5434782608695652,1.2826086956521738,345134.91,162597.19,3534.7215217391304,0,0.9130434782608696,0.0
2010,146,30 to 49,176,166,1.9980842911877392,1.624521072796935,1.1302681992337165,1506957.93,687001.6599999999,2706.83285440613,0,0.9431818181818182,0.0
2010,146,50 to 69,204,186,3.5467980295566504,2.2254901960784315,1.6862745098039216,2150946.62,996010.08,4882.402352941176,0,0.9117647058823528,0.0
2010,146,70 or Older,87,83,5.942528735632184,2.5632183908045976,2.2413793103448274,1237783.78,565167.01,6496.172528735632,0,0.9540229885057472,0.0
2010,147,0 to 17,64,44,1.8125,1.421875,1.0,264604.99,125952.84,1968.013125,0,0.6875,0.0
2010,147,18 to 29,6,5,2.1666666666666665,1.5,1.0,33361.229999999996,14392.38,2398.73,0,0.8333333333333334,0.0
2010,147,30 to 49,49,37,3.522727272727273,1.8181818181818183,1.1022727272727273,413625.93,192988.52,3210.364590909091,0,0.7551020408163265,0.0
2010,147,50 to 69,40,32,4.175,2.1,1.55,384054.02,173442.25,4336.05625,0,0.8,0.0
2010,147,70 or Older,35,31,5.257142857142857,2.2285714285714286,2.057142857142857,397443.34,181136.89,5175.339714285715,0,0.8857142857142857,0.0
2010,148,0 to 17,67,43,1.8648526077097507,1.3718820861678005,1.0358276643990931,281137.20999999996,172081.36,2378.0414965986397,0,0.6417910447761194,0.0
2010,148,18 to 29,15,13,1.8333333333333337,1.6111111111111112,1.2222222222222223,76224.59000000001,36136.42,2349.6163888888887,0,0.8666666666666667,0.0
2010,148,30 to 49,26,17,3.556390977443609,1.6804511278195489,1.1578947368421053,207503.16,109320.36,4201.618646616542,0,0.6538461538461539,0.0
2010,148,50 to 69,46,35,3.2098765432098766,2.0,1.3148148148148149,441718.88,204095.31,3707.590740740741,0,0.7608695652173914,0.0
2010,148,70 or Older,54,37,4.743055555555556,2.5496031746031744,2.287202380952381,626183.2,302526.95,5753.397559523809,0,0.6851851851851852,0.0
2010,149,0 to 17,20,11,2.05,1.2,1.05,110480.29,51004.21,2550.2105,0,0.55,0.0
2010,149,18 to 29,7,5,3.857142857142857,2.142857142857143,1.1428571428571428,92165.2,36935.2,5276.457142857143,0,0.7142857142857143,0.0
2010,149,30 to 49,30,24,3.433333333333333,2.0,1.2666666666666666,315861.28,131094.66999999998,4369.822333333333,0,0.8,0.0
2010,149,50 to 69,31,26,3.903225806451613,2.0,1.4516129032258065,350058.55,145167.97,4682.837741935484,0,0.8387096774193549,0.0
2010,149,70 or Older,8,7,4.5,2.375,2.125,112122.37,45944.7,5743.0875,0,0.875,0.0
2011,100,0 to 17,876,800,1.8755799373040751,1.1457471264367816,1.0085624720107478,11900827.1,7048004.09,4438.080255470966,583,0.91324200913242,0.6655251141552512
2011,100,18 to 29,213,195,2.0314720812182743,1.6530174844895658,1.0952058657642414,3167892.64,1543648.52,5217.279873660463,149,0.9154929577464788,0.6995305164319249
2011,100,30 to 49,584,530,3.2869768812747537,1.5865819287095884,1.1549572318934025,10552461.59,5111211.83,7456.291465568756,366,0.9075342465753424,0.6267123287671232
2011,100,50 to 69,1105,999,4.550971673254282,2.1845355731225298,1.722537878787879,27138853.44,11908190.44,11161.971670783923,557,0.9040723981900451,0.5040723981900452
2011,100,70 or Older,743,643,5.925307734859109,2.602481994088362,2.2989277472634924,22357643.7,8464869.91,11548.502610351514,23,0.8654104979811574,0.0309555854643337
2011,101,0 to 17,23,22,1.3333333333333333,1.15,1.0333333333333334,281929.51,150465.48,3636.19,4,0.9565217391304348,0.1739130434782608
2011,101,18 to 29,2,2,1.5,1.0,1.0,21321.95,15581.37,7790.685,0,1.0,0.0
2011,101,30 to 49,10,10,2.1,1.4,1.1,131244.73,49039.65,4903.965,2,1.0,0.2
2011,101,50 to 69,13,10,2.4242424242424243,1.696969696969697,1.121212121212121,273597.08,115928.98,6956.705454545455,5,0.7692307692307693,0.3846153846153846
2011,101,70 or Older,18,17,4.410714285714286,1.8392857142857144,1.7678571428571428,631790.51,192125.49,8142.430892857144,0,0.9444444444444444,0.0
2011,103,0 to 17,183,177,1.6960227272727273,1.378517316017316,1.0346320346320346,2122403.87,1120428.19,4482.455557359307,61,0.9672131147540984,0.3333333333333333
2011,103,18 to 29,66,64,2.8797979797979796,1.364141414141414,1.055050505050505,791767.8899999999,270911.33,5427.535994949495,36,0.9696969696969696,0.5454545454545454
2011,103,30 to 49,204,200,5.022351993556182,1.6925090616190093,1.1510269834877165,4164530.18,1180816.9,8919.697442609746,67,0.9803921568627452,0.3284313725490196
2011,103,50 to 69,345,337,3.4912917271407835,1.9027409372236956,1.368217988907644,7934146.300000001,2202827.86,6632.032870348042,105,0.9768115942028984,0.3043478260869565
2011,103,70 or Older,167,166,6.25357873210634,2.5736196319018405,2.357873210633947,4418288.22,1228621.71,11959.091768916156,9,0.994011976047904,0.0538922155688622
2011,104,0 to 17,3003,2662,2.110702729590642,1.3490928820076422,1.0109308559585823,32378704.47,16858653.169999998,5404.489540872367,2302,0.8864468864468864,0.7665667665667666
2011,104,18 to 29,551,505,2.0004123711340207,1.5744653325247626,1.161665655953103,7103875.24,4352756.42,5569.692845603396,359,0.9165154264972776,0.6515426497277677
2011,104,30 to 49,1550,1416,4.277430153779075,1.6852149049990777,1.2003454578994148,26078562.73,15450584.45,9008.503777819004,1029,0.9135483870967742,0.6638709677419354
2011,104,50 to 69,2255,2033,3.871787301471025,1.9452095346233136,1.3212921563394973,48470718.809999995,28730761.29,8656.438243983303,1170,0.9015521064301552,0.5188470066518847
2011,104,70 or Older,1013,951,6.1271123088055495,2.2021668288544554,2.0271996406916686,28146969.68,15489596.55,13881.625837213363,49,0.9387956564659428,0.0483711747285291
2011,105,0 to 17,205,200,2.135507618558466,1.4184215031672658,1.01703475432289,3203789.42,1417851.93,5778.140214004451,60,0.975609756097561,0.2926829268292683
2011,105,18 to 29,25,23,2.44,1.52,1.16,317299.02,121337.99,4853.5196000000005,6,0.92,0.24
2011,105,30 to 49,108,101,3.374595469255663,1.889967637540453,1.4328478964401294,2987096.49,1060459.78,7505.729514563107,30,0.9351851851851852,0.2777777777777778
2011,105,50 to 69,169,157,9.011195206559446,2.0737543361715547,1.2753074739829706,4198366.55,1647720.6,15387.60469055503,34,0.9289940828402368,0.2011834319526627
2011,105,70 or Older,129,117,8.387804878048781,2.360483870967742,2.1959677419354837,5954795.85,2253035.08,19157.51533064516,10,0.9069767441860463,0.0775193798449612
2011,106,0 to 17,54,51,2.3703703703703702,1.351851851851852,1.0,647451.45,317951.23,5887.985740740741,26,0.9444444444444444,0.4814814814814814
2011,106,18 to 29,12,12,1.6363636363636365,1.1363636363636362,1.0,92784.81,45583.84,2752.701818181818,3,1.0,0.25
2011,106,30 to 49,27,27,6.333333333333333,1.851851851851852,1.148148148148148,691371.42,292597.69,10836.95148148148,10,1.0,0.3703703703703703
2011,106,50 to 69,44,44,6.818181818181818,1.818181818181818,1.3636363636363635,1621785.24,612675.74,13924.448636363635,9,1.0,0.2045454545454545
2011,106,70 or Older,31,31,6.225806451612903,2.129032258064516,2.0,725402.99,317443.61,10240.116451612905,4,1.0,0.1290322580645161
2011,107,0 to 17,123,105,2.6950877192982454,1.4396491228070174,1.0792982456140352,2006793.68,742899.56,6755.6201929824565,71,0.8536585365853658,0.5772357723577236
2011,107,18 to 29,30,27,2.386111111111111,1.7666666666666666,1.136111111111111,357937.48,176533.48,6369.11575,14,0.9,0.4666666666666667
2011,107,30 to 49,144,127,2.8493511759935117,2.0644768856447686,1.5837388483373884,2108946.78,993039.21,8583.295774533659,72,0.8819444444444444,0.5
2011,107,50 to 69,174,154,4.758198422581985,1.9590424795904249,1.2436695724366955,3619640.84,1704443.19,11899.801907430468,54,0.8850574712643678,0.3103448275862069
2011,107,70 or Older,97,89,5.539007092198581,2.418439716312057,2.140070921985816,2391196.74,1080225.5,11693.761329787234,5,0.9175257731958762,0.0515463917525773
2011,108,0 to 17,29,28,2.3391304347826085,1.173913043478261,1.0434782608695652,553972.38,184879.61,7254.3750434782605,12,0.9655172413793104,0.4137931034482758
2011,108,18 to 29,5,4,3.4,1.2,1.2,85913.65,37439.48,7487.896000000001,4,0.8,0.8
2011,108,30 to 49,12,9,5.833333333333333,1.9166666666666667,1.4166666666666667,355848.38,167487.49,13957.290833333333,7,0.75,0.5833333333333334
2011,108,50 to 69,28,25,3.986666666666667,2.2266666666666666,1.5933333333333335,553588.74,286396.25,12999.0956,11,0.8928571428571429,0.3928571428571428
2011,108,70 or Older,21,17,4.125,1.875,1.775,377321.31,201050.62,11231.888749999998,0,0.8095238095238095,0.0
2011,109,0 to 17,176,142,2.317099567099567,1.6837662337662338,1.0075757575757576,3393215.69,921204.91,7169.807677489178,79,0.8068181818181818,0.4488636363636363
2011,109,18 to 29,24,22,2.375,1.25,1.0,408123.51,93674.96,3903.1233333333334,11,0.9166666666666666,0.4583333333333333
2011,109,30 to 49,152,126,2.6507936507936507,1.3055555555555556,1.0476190476190477,3967837.55,922459.81,5299.128463718821,46,0.8289473684210527,0.3026315789473684
2011,109,50 to 69,222,185,4.362385321100918,2.213302752293578,1.6788990825688073,7555493.08,1654568.13,7754.263876146789,41,0.8333333333333334,0.1846846846846846
2011,109,70 or Older,173,154,3.274853801169591,2.08187134502924,2.0058479532163744,7165034.58,1565270.97,5975.439122807016,13,0.8901734104046243,0.0751445086705202
2011,110,0 to 17,104,76,1.5679611650485437,1.237864077669903,1.0242718446601942,1643882.08,495558.57,3859.1884951456314,29,0.7307692307692307,0.2788461538461538
2011,110,18 to 29,18,17,2.0833333333333335,1.1666666666666663,1.0,237233.42,64571.07,3320.864583333333,5,0.9444444444444444,0.2777777777777778
2011,110,30 to 49,31,28,3.202380952380953,1.6904761904761905,1.3333333333333333,726952.41,184637.33,4277.2095238095235,7,0.9032258064516128,0.2258064516129032
2011,110,50 to 69,84,77,4.3955696202531644,1.957805907172996,1.2552742616033756,2649203.25,639797.12,5763.415875527426,16,0.9166666666666666,0.1904761904761904
2011,110,70 or Older,66,60,6.698412698412699,1.7671957671957672,1.719576719576719,3405511.67,807227.18,10427.154232804234,1,0.9090909090909092,0.0151515151515151
2011,111,0 to 17,82,78,1.9614718614718616,1.2069264069264067,1.0095238095238095,1163985.13,695681.81,28135.55348484848,49,0.951219512195122,0.5975609756097561
2011,111,18 to 29,17,17,2.65,1.5642857142857145,1.3214285714285714,215999.26,112357.28,6532.2265,9,1.0,0.5294117647058824
2011,111,30 to 49,48,45,2.4083694083694085,1.484848484848485,1.077922077922078,670271.63,326013.70999999996,6124.648701298701,29,0.9375,0.6041666666666666
2011,111,50 to 69,137,129,4.458949096880132,1.884646962233169,1.4202928297755886,2751142.67,1185914.34,9209.535849753694,62,0.9416058394160584,0.4525547445255474
2011,111,70 or Older,118,118,4.962725684333139,2.44729178800233,2.221316249271986,2706801.2,1123253.92,8805.216540477577,5,1.0,0.0423728813559322
2011,112,0 to 17,2336,1932,3.0951538774639724,1.4528937775317896,1.026379535101443,22632848.73,17018558.970000003,7671.89622342248,1691,0.827054794520548,0.7238869863013698
2011,112,18 to 29,399,366,2.7351641414141414,1.4261587189172176,1.1159112370160529,5122233.23,3036725.5200000005,6330.49739603006,261,0.9172932330827068,0.6541353383458647
2011,112,30 to 49,1293,1166,5.108337837837838,1.8033986486486488,1.095668918918919,18366687.99,8615517.73,9768.922155608108,781,0.9017788089713844,0.6040216550657386
2011,112,50 to 69,2298,2046,3.08488759090507,1.7136954788962506,1.281882087624331,42735056.63,19916740.860000003,6529.087516469619,1141,0.8903394255874674,0.4965187119234117
2011,112,70 or Older,1310,1149,4.974633237133237,2.118909331409331,1.99030784030784,31097263.73,12588110.04,8981.422639790764,75,0.8770992366412214,0.0572519083969465
2011,113,0 to 17,492,407,1.95849914405815,1.2149926505516568,1.0144748281394245,5749521.34,2450264.93,4094.634139355512,306,0.8272357723577236,0.6219512195121951
2011,113,18 to 29,78,75,2.701640033641716,1.34798149705635,1.0507429212223156,971638.01,427356.01,5291.875595388282,35,0.9615384615384616,0.4487179487179487
2011,113,30 to 49,226,211,4.452925925925927,1.9279434697855748,1.4888109161793373,4353656.850000001,1928288.48,8288.148043567251,101,0.9336283185840708,0.4469026548672566
2011,113,50 to 69,439,394,4.19017094017094,1.5994925213675213,1.250133547008547,9305095.59,3651125.41,7334.166931089743,152,0.89749430523918,0.3462414578587699
2011,113,70 or Older,366,327,5.584208414580229,2.136483711008944,1.943744776985257,10898871.03,4092439.2,10206.723902061603,43,0.8934426229508197,0.1174863387978142
2011,114,0 to 17,596,426,2.3535935463043054,1.4609890015106597,1.0349256868819048,8335700.82,3083373.27,5144.494721421302,321,0.714765100671141,0.5385906040268457
2011,114,18 to 29,89,82,3.2856534695615154,1.6081311196253725,1.2241379310344829,1333273.57,544447.86,6512.3091975308635,35,0.9213483146067416,0.3932584269662921
2011,114,30 to 49,266,252,2.8228965960179835,1.799638430980756,1.2129094412331407,3723662.9,1563869.36,6031.722796272508,129,0.9473684210526316,0.4849624060150376
2011,114,50 to 69,408,385,3.944904540763674,2.0303792569659445,1.2808694530443756,9072668.62,3622847.08,7843.735720846233,159,0.943627450980392,0.3897058823529412
2011,114,70 or Older,253,238,4.779454253611557,1.8856072766185128,1.69250936329588,6002718.46,2142287.0,7670.73252541466,18,0.9407114624505928,0.0711462450592885
2011,115,0 to 17,404,330,2.7140482128013304,1.8079800498753116,1.0099750623441397,5646476.390000001,1715331.08,4904.422668329177,187,0.8168316831683168,0.4628712871287129
2011,115,18 to 29,60,59,3.076271186440678,1.7542372881355932,1.059322033898305,713262.5499999999,197533.66,4435.079491525424,24,0.9833333333333332,0.4
2011,115,30 to 49,228,221,2.776923076923077,1.6617647058823528,1.1441176470588237,4173031.79,1206969.96,4369.643520361991,86,0.9692982456140352,0.3771929824561403
2011,115,50 to 69,354,333,5.591763005780347,1.7835982658959535,1.3381502890173411,10143240.53,2711982.06,8400.789895231213,64,0.940677966101695,0.1807909604519774
2011,115,70 or Older,322,294,3.82398753894081,1.616822429906542,1.5186915887850467,9643867.75,2649592.11,6842.469953271027,11,0.9130434782608696,0.0341614906832298
2011,116,0 to 17,137,84,3.209401709401709,1.4760683760683762,1.0025641025641026,1392222.84,428350.06,7312.20811965812,64,0.6131386861313869,0.4671532846715328
2011,116,18 to 29,37,18,2.272727272727273,1.4545454545454544,1.02020202020202,511555.96,140428.87,3583.4320202020203,22,0.4864864864864865,0.5945945945945946
